ItemID,UPC,BasePrice,IMAP,BHG Brand Name,Status,Description,Notes,Image URL,Title
MRLLR3059    025,31902388866,$58.00,$116.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3059_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3059    030,31902388859,$58.00,$116.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3059_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3059    035,31902388842,$58.00,$116.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3059_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3059    040,31902388958,$58.00,$116.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3059_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3059    045,31902388941,$58.00,$116.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3059_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3059    050,31902389023,$58.00,$116.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3059_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3059    055,31902388934,$58.00,$116.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3059_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3059    060,31902389016,$58.00,$116.00,Landstrom's Original Black Hills Gold,FAST TRACK 3-8 business days, Silver Ring with 12K Green & Rose Leaves,We strive to keep our FAST TRACK items in stock and in production for shipment within 3-8 working days!  ,https://repziocdn.global.ssl.fastly.net/productimages/2214/MRLNE4034_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3059    065,31902388927,$58.00,$116.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, Silver Ring with 12K Green & Rose Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3059_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3059    070,31902389009,$58.00,$116.00,Landstrom's Original Black Hills Gold,FAST TRACK 3-8 business days, Silver Ring with 12K Green & Rose Leaves,We strive to keep our FAST TRACK items in stock and in production for shipment within 3-8 working days!  ,https://repziocdn.global.ssl.fastly.net/productimages/2214/MRLNE4034_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3059    075,31902388910,$58.00,$116.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, Silver Ring with 12K Green & Rose Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3059_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3059    080,31902388996,$58.00,$116.00,Landstrom's Original Black Hills Gold,FAST TRACK 3-8 business days, Silver Ring with 12K Green & Rose Leaves,We strive to keep our FAST TRACK items in stock and in production for shipment within 3-8 working days!  ,https://repziocdn.global.ssl.fastly.net/productimages/2214/MRLNE4034_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3059    085,31902388903,$58.00,$116.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, Silver Ring with 12K Green & Rose Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3059_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3059    090,31902388989,$58.00,$116.00,Landstrom's Original Black Hills Gold,FAST TRACK 3-8 business days, Silver Ring with 12K Green & Rose Leaves,We strive to keep our FAST TRACK items in stock and in production for shipment within 3-8 working days!  ,https://repziocdn.global.ssl.fastly.net/productimages/2214/MRLNE4034_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3059    095,31902388897,$58.00,$116.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, Silver Ring with 12K Green & Rose Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3059_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3059    100,31902388972,$58.00,$116.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3059_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3059    105,31902388880,$58.00,$116.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3059_lg.jpg,Black Hills Gold & Silver Ladies Stacked-look Leaf Ring
MRLLR3068,31902388644,$60.00,$120.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Freeform Ring with 12K Green & Rose Leaves,NULL Style for special order sizes only!  Please select from stock SIZES AND OPTIONS below.  Select the NULL Style only for special order size and indicate desired size in the NOTES.  MADE TO ORDER so please anticipate 30-35 weeks for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days. ,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3068_lg.jpg,Black Hills Gold & Silver Ladies Leaf Ring
MRLLR3068    020,31902388644,$60.00,$120.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Freeform Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3068_lg.jpg,Black Hills Gold & Silver Ladies Leaf Ring
MRLLR3068    025,31902389740,$60.00,$120.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Freeform Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3068_lg.jpg,Black Hills Gold & Silver Ladies Leaf Ring
MRLLR3068    030,31902389757,$60.00,$120.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Freeform Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3068_lg.jpg,Black Hills Gold & Silver Ladies Leaf Ring
MRLLR3068    035,31902388828,$60.00,$120.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Freeform Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3068_lg.jpg,Black Hills Gold & Silver Ladies Leaf Ring
MRLLR3068    040,31902389894,$60.00,$120.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Freeform Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3068_lg.jpg,Black Hills Gold & Silver Ladies Leaf Ring
MRLLR3068    045,31902388590,$60.00,$120.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Freeform Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3068_lg.jpg,Black Hills Gold & Silver Ladies Leaf Ring
MRLLR3068    050,31902389856,$60.00,$120.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Freeform Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3068_lg.jpg,Black Hills Gold & Silver Ladies Leaf Ring
MRLLR3068    055,31902388705,$60.00,$120.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Freeform Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3068_lg.jpg,Black Hills Gold & Silver Ladies Leaf Ring
MRLLR3068    060,31902389849,$60.00,$120.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Freeform Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3068_lg.jpg,Black Hills Gold & Silver Ladies Leaf Ring
MRLLR3068    065,31902389696,$60.00,$120.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Freeform Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3068_lg.jpg,Black Hills Gold & Silver Ladies Leaf Ring
MRLLR3068    070,31902389863,$60.00,$120.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Freeform Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3068_lg.jpg,Black Hills Gold & Silver Ladies Leaf Ring
MRLLR3068    075,31902388767,$60.00,$120.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Freeform Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3068_lg.jpg,Black Hills Gold & Silver Ladies Leaf Ring
MRLLR3068    080,31902389726,$60.00,$120.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Freeform Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3068_lg.jpg,Black Hills Gold & Silver Ladies Leaf Ring
MRLLR3068    085,31902389771,$60.00,$120.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Freeform Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3068_lg.jpg,Black Hills Gold & Silver Ladies Leaf Ring
MRLLR3068    090,31902388583,$60.00,$120.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, Silver Freeform Ring with 12K Green & Rose Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/mrllr3068_lg.jpg,Black Hills Gold & Silver Ladies Leaf Ring
